timestamp,frame_idx,processing_time,landmark_0_x,landmark_0_y,landmark_0_z,landmark_0_visibility,landmark_1_x,landmark_1_y,landmark_1_z,landmark_1_visibility,landmark_2_x,landmark_2_y,landmark_2_z,landmark_2_visibility,landmark_3_x,landmark_3_y,landmark_3_z,landmark_3_visibility,landmark_4_x,landmark_4_y,landmark_4_z,landmark_4_visibility,landmark_5_x,landmark_5_y,landmark_5_z,landmark_5_visibility,landmark_6_x,landmark_6_y,landmark_6_z,landmark_6_visibility,landmark_7_x,landmark_7_y,landmark_7_z,landmark_7_visibility,landmark_8_x,landmark_8_y,landmark_8_z,landmark_8_visibility,landmark_9_x,landmark_9_y,landmark_9_z,landmark_9_visibility,landmark_10_x,landmark_10_y,landmark_10_z,landmark_10_visibility,landmark_11_x,landmark_11_y,landmark_11_z,landmark_11_visibility,landmark_12_x,landmark_12_y,landmark_12_z,landmark_12_visibility,landmark_13_x,landmark_13_y,landmark_13_z,landmark_13_visibility,landmark_14_x,landmark_14_y,landmark_14_z,landmark_14_visibility,landmark_15_x,landmark_15_y,landmark_15_z,landmark_15_visibility,landmark_16_x,landmark_16_y,landmark_16_z,landmark_16_visibility,landmark_17_x,landmark_17_y,landmark_17_z,landmark_17_visibility,landmark_18_x,landmark_18_y,landmark_18_z,landmark_18_visibility,landmark_19_x,landmark_19_y,landmark_19_z,landmark_19_visibility,landmark_20_x,landmark_20_y,landmark_20_z,landmark_20_visibility,landmark_21_x,landmark_21_y,landmark_21_z,landmark_21_visibility,landmark_22_x,landmark_22_y,landmark_22_z,landmark_22_visibility,landmark_23_x,landmark_23_y,landmark_23_z,landmark_23_visibility,landmark_24_x,landmark_24_y,landmark_24_z,landmark_24_visibility,landmark_25_x,landmark_25_y,landmark_25_z,landmark_25_visibility,landmark_26_x,landmark_26_y,landmark_26_z,landmark_26_visibility,landmark_27_x,landmark_27_y,landmark_27_z,landmark_27_visibility,landmark_28_x,landmark_28_y,landmark_28_z,landmark_28_visibility,landmark_29_x,landmark_29_y,landmark_29_z,landmark_29_visibility,landmark_30_x,landmark_30_y,landmark_30_z,landmark_30_visibility,landmark_31_x,landmark_31_y,landmark_31_z,landmark_31_visibility,landmark_32_x,landmark_32_y,landmark_32_z,landmark_32_visibility
1744553441.868382,44,22.532939910888672,0.1622212827205658,0.8793224096298218,-0.1035664975643158,0.9734330773353577,0.16155906021595,0.8940762281417847,-0.11063282936811447,0.9688090085983276,0.15977059304714203,0.8979891538619995,-0.11068079620599747,0.9693430066108704,0.15810416638851166,0.9015109539031982,-0.11071079224348068,0.9727411866188049,0.16384556889533997,0.8896182775497437,-0.09400943666696548,0.9796673059463501,0.16387934982776642,0.889449954032898,-0.09407088160514832,0.9824276566505432,0.1642274409532547,0.8890435099601746,-0.0942041426897049,0.984546422958374,0.14588846266269684,0.915637195110321,-0.11262829601764679,0.9560295939445496,0.15661342442035675,0.8998328447341919,-0.03678727522492409,0.9804232120513916,0.15218929946422577,0.8773576617240906,-0.10154630243778229,0.9636800289154053,0.15557275712490082,0.8722625374794006,-0.07939095050096512,0.9571936726570129,0.0892263799905777,0.9357094168663025,-0.11994579434394836,0.95987468957901,0.12320523709058762,0.8587377071380615,0.01788322441279888,0.986370861530304,0.053917013108730316,0.8745034337043762,-0.14245334267616272,0.6299245953559875,0.11166255921125412,0.7714981436729431,0.03184882551431656,0.37918952107429504,0.06504638493061066,0.781718373298645,-0.14409758150577545,0.2556164860725403,0.12370830029249191,0.765794038772583,-0.05218261852860451,0.3834143579006195,0.0626993402838707,0.7578861713409424,-0.15942572057247162,0.24800686538219452,0.12100774794816971,0.7621225714683533,-0.0637018010020256,0.3678036332130432,0.0731063261628151,0.7603875398635864,-0.15727318823337555,0.2473696917295456,0.12878400087356567,0.7750757932662964,-0.07384684681892395,0.3826899528503418,0.07347022742033005,0.7686004042625427,-0.14269359409809113,0.24259062111377716,0.12786796689033508,0.7739103436470032,-0.05827585235238075,0.3783377707004547,-0.010190119035542011,0.8099902868270874,-0.052677202969789505,0.8716051578521729,0.02265295945107937,0.7712868452072144,0.052845727652311325,0.90859454870224,0.04373649135231972,0.6800503730773926,-0.12613995373249054,0.7590147256851196,0.0818483754992485,0.6690509915351868,0.018326928839087486,0.6064035892486572,0.041059885174036026,0.4922907054424286,-0.12290484458208084,0.6834792494773865,0.053579218685626984,0.522587239742279,-0.02633141353726387,0.5608465671539307,0.027439605444669724,0.4729219377040863,-0.12428788840770721,0.6383209228515625,0.03493767976760864,0.5035221576690674,-0.03189290314912796,0.6717659831047058,0.07030528038740158,0.42884117364883423,-0.17471307516098022,0.6436129212379456,0.08576469123363495,0.446018248796463,-0.06416478008031845,0.6041147112846375
1744553442.31867,56,21.03400230407715,0.4877486526966095,-0.06716454774141312,0.028156986460089684,0.975547194480896,0.48090431094169617,-0.09426148235797882,-0.041614409536123276,0.9712620973587036,0.4742347300052643,-0.08937260508537292,-0.04174079746007919,0.9718196392059326,0.46698787808418274,-0.08390294015407562,-0.041845742613077164,0.9748258590698242,0.4980758726596832,-0.09778096526861191,-0.03126826137304306,0.9808685779571533,0.5037034153938293,-0.09580865502357483,-0.031253162771463394,0.9833043813705444,0.5093124508857727,-0.09360495954751968,-0.03152148798108101,0.9849112033843994,0.45366641879081726,-0.037526685744524,-0.26299363374710083,0.9601632952690125,0.5211495757102966,-0.05209202691912651,-0.2190506011247635,0.9817809462547302,0.4802842438220978,-0.0171939879655838,-0.03759465366601944,0.9670403599739075,0.49793991446495056,-0.018463769927620888,-0.02425548806786537,0.9611169695854187,0.35622426867485046,0.1496492624282837,-0.3221704661846161,0.9638047814369202,0.5809402465820312,0.17023038864135742,-0.25133174657821655,0.9876006841659546,0.31853973865509033,0.5085726380348206,-0.31464776396751404,0.6645001769065857,0.6179447770118713,0.4981037378311157,-0.22754600644111633,0.437894731760025,0.30049267411231995,0.8327434659004211,-0.25070056319236755,0.31890055537223816,0.6225154399871826,0.8002467751502991,-0.1351822316646576,0.43843960762023926,0.2892346680164337,0.9139582514762878,-0.26674678921699524,0.3011106848716736,0.6368900537490845,0.8749486207962036,-0.1188863068819046,0.4197365641593933,0.3040265142917633,0.9135069847106934,-0.2664574682712555,0.300234854221344,0.6178627014160156,0.877096951007843,-0.14835283160209656,0.43221887946128845,0.32126757502555847,0.8787243962287903,-0.2490043044090271,0.294670045375824,0.6071324944496155,0.8511896729469299,-0.1438336968421936,0.42609408497810364,0.4025179147720337,0.766217052936554,-0.05271685868501663,0.8836663365364075,0.5205439925193787,0.7708653807640076,0.05329269915819168,0.9159274697303772,0.4352055788040161,1.1532751321792603,0.09578356146812439,0.7510430216789246,0.46194496750831604,1.1620665788650513,0.270804226398468,0.5763019919395447,0.4305253028869629,1.5141681432724,0.3574923276901245,0.6444559097290039,0.46817779541015625,1.5263619422912598,0.4871140718460083,0.5220084190368652,0.43435320258140564,1.5724823474884033,0.37556400895118713,0.6134636998176575,0.4670136272907257,1.5887460708618164,0.5075837969779968,0.6406164169311523,0.4132837951183319,1.589956521987915,0.29551973938941956,0.5954644083976746,0.4710104167461395,1.6012085676193237,0.40014076232910156,0.5533003211021423
1744553442.3580139,57,13.682842254638672,0.48996636271476746,-0.05333871394395828,0.17914174497127533,0.9778366684913635,0.48312270641326904,-0.08641134947538376,0.11322370171546936,0.9739872217178345,0.4760633111000061,-0.0837947353720665,0.1131206676363945,0.9745084047317505,0.46851301193237305,-0.08043453842401505,0.11298472434282303,0.9772093296051025,0.5015713572502136,-0.08993970602750778,0.11436746269464493,0.9825703501701355,0.5077760815620422,-0.08985226601362228,0.1144736260175705,0.9847416281700134,0.5141522884368896,-0.08924710750579834,0.11422743648290634,0.9860877394676208,0.4549190104007721,-0.0382549986243248,-0.11846668273210526,0.9640827775001526,0.5265050530433655,-0.05209022015333176,-0.11712712794542313,0.9834240674972534,0.4818446934223175,-0.013244092464447021,0.10724840313196182,0.9702551364898682,0.499458372592926,-0.013726525008678436,0.10837016999721527,0.9648933410644531,0.3589763045310974,0.14996877312660217,-0.2367739975452423,0.9673781394958496,0.5838997960090637,0.17010243237018585,-0.1963554322719574,0.9887570142745972,0.3217567503452301,0.5066397786140442,-0.2818465828895569,0.695840060710907,0.6167299747467041,0.4853685200214386,-0.2240217626094818,0.490268349647522,0.3026687800884247,0.8230475187301636,-0.24898968636989594,0.37900030612945557,0.624290406703949,0.7914232015609741,-0.1743389219045639,0.48570600152015686,0.2915266156196594,0.903328537940979,-0.2661719024181366,0.3553602397441864,0.6364599466323853,0.8657270073890686,-0.16753514111042023,0.4620828926563263,0.3069904148578644,0.8999820947647095,-0.26588883996009827,0.3541583716869354,0.6199068427085876,0.8661139607429504,-0.18509507179260254,0.4721958339214325,0.32160621881484985,0.8701023459434509,-0.24771647155284882,0.3472006916999817,0.6101313829421997,0.8439093828201294,-0.17945364117622375,0.4637262523174286,0.4054282605648041,0.7645338177680969,-0.046923670917749405,0.8948851227760315,0.5242231488227844,0.7699829936027527,0.047356151044368744,0.923442006111145,0.43418121337890625,1.1200706958770752,0.17049524188041687,0.7553881406784058,0.508604884147644,1.0666931867599487,0.29082709550857544,0.5649967789649963,0.4232358932495117,1.4525150060653687,0.42984145879745483,0.6189256310462952,0.47398439049720764,1.4648807048797607,0.5001640915870667,0.49270719289779663,0.42730605602264404,1.5112262964248657,0.45094504952430725,0.6016896963119507,0.46956002712249756,1.5295443534851074,0.5223127603530884,0.6227061152458191,0.4049224257469177,1.5159410238265991,0.4174615144729614,0.5554772019386292,0.4779820740222931,1.5289210081100464,0.46382108330726624,0.5097262263298035
1744553442.396419,58,13.756990432739258,0.4913555085659027,-0.03850090876221657,0.1639033406972885,0.9799306392669678,0.48432400822639465,-0.0740177109837532,0.09630057215690613,0.9764724969863892,0.47749775648117065,-0.07269534468650818,0.09622611105442047,0.9769522547721863,0.4702361524105072,-0.0708889439702034,0.09611476212739944,0.9793761372566223,0.5025087594985962,-0.07882384955883026,0.10143447667360306,0.9841554164886475,0.508901059627533,-0.08048335462808609,0.1014968603849411,0.9860974550247192,0.5158116221427917,-0.0816817581653595,0.1012621745467186,0.9872417449951172,0.4581693112850189,-0.03718840330839157,-0.13351863622665405,0.9676223993301392,0.5307925939559937,-0.05074701085686684,-0.11541499942541122,0.9849625825881958,0.4840545356273651,-0.00526787294074893,0.09272754937410355,0.9731776118278503,0.5008905529975891,-0.0053607081063091755,0.09893146902322769,0.9683351516723633,0.37041938304901123,0.15344968438148499,-0.244249626994133,0.9706096649169922,0.5916962027549744,0.17030304670333862,-0.17784342169761658,0.989832878112793,0.33413898944854736,0.5048525333404541,-0.277930349111557,0.7235627770423889,0.6200523972511292,0.48343968391418457,-0.2054724544286728,0.5358302593231201,0.3119186460971832,0.806034505367279,-0.2489982396364212,0.43335506319999695,0.6280630826950073,0.7754735946655273,-0.16665983200073242,0.5241501927375793,0.2997238039970398,0.8827564120292664,-0.26768311858177185,0.405026376247406,0.6366901993751526,0.8486189246177673,-0.15664654970169067,0.4954291582107544,0.31381091475486755,0.8774136900901794,-0.26683011651039124,0.4035258889198303,0.622860848903656,0.8479924201965332,-0.17811371386051178,0.5032051801681519,0.3264436721801758,0.8496447801589966,-0.24772097170352936,0.39498868584632874,0.613750696182251,0.8283084630966187,-0.1729501187801361,0.49319666624069214,0.41569605469703674,0.7578738331794739,-0.04281679540872574,0.9050644636154175,0.5335227847099304,0.764985203742981,0.04311295971274376,0.9304820895195007,0.43509426712989807,1.0982569456100464,0.18706654012203217,0.7539620399475098,0.5206462144851685,1.0405083894729614,0.29253944754600525,0.5500907897949219,0.4216957986354828,1.4288411140441895,0.4611078202724457,0.5920213460922241,0.48557811975479126,1.4510871171951294,0.5007517337799072,0.4633840322494507,0.42487314343452454,1.4873692989349365,0.484164297580719,0.5855120420455933,0.4797162711620331,1.51436448097229,0.5231857299804688,0.6027147769927979,0.4038752019405365,1.4904117584228516,0.44417494535446167,0.5173420906066895,0.4908088147640228,1.5156205892562866,0.45882952213287354,0.468646764755249
1744553442.434845,59,13.898134231567383,0.5007569193840027,-0.022060051560401917,0.21439547836780548,0.9819087386131287,0.49391114711761475,-0.05675312131643295,0.151260107755661,0.9788050651550293,0.4875631630420685,-0.05530663952231407,0.1511961817741394,0.9792385697364807,0.4805459678173065,-0.05338131636381149,0.1510588526725769,0.9814203977584839,0.5111308693885803,-0.061650779098272324,0.15311980247497559,0.9857097268104553,0.5176345705986023,-0.06344224512577057,0.1532057821750641,0.9874533414840698,0.5248755812644958,-0.06516161561012268,0.15299606323242188,0.988469660282135,0.4678305685520172,-0.027249889448285103,-0.07557190209627151,0.9708500504493713,0.5390638113021851,-0.04109377786517143,-0.07166171818971634,0.9864398837089539,0.4931592047214508,0.006128279026597738,0.14228667318820953,0.9758455753326416,0.5091083645820618,0.0068681915290653706,0.14420916140079498,0.9714810252189636,0.38453900814056396,0.16543057560920715,-0.19748370349407196,0.9735277891159058,0.5990087985992432,0.17331315577030182,-0.1553625613451004,0.9907909631729126,0.3543608486652374,0.496256560087204,-0.2603628933429718,0.7489274144172668,0.6224759221076965,0.4826889634132385,-0.21029473841190338,0.5742130279541016,0.32864007353782654,0.7888103127479553,-0.25182899832725525,0.48409077525138855,0.6313005685806274,0.7560337781906128,-0.24916020035743713,0.5553638339042664,0.3183977007865906,0.8617103695869446,-0.2731556296348572,0.452360063791275,0.636965811252594,0.8280400633811951,-0.2531511187553406,0.521213710308075,0.33229511976242065,0.8574672937393188,-0.27503401041030884,0.45068779587745667,0.6251761317253113,0.8283247351646423,-0.27149519324302673,0.5270804166793823,0.34303537011146545,0.8325273990631104,-0.2518550753593445,0.4406585395336151,0.6168755292892456,0.807555079460144,-0.2564307451248169,0.5147215723991394,0.42815664410591125,0.7572862505912781,-0.03987724334001541,0.9143198728561401,0.5420364141464233,0.7647509574890137,0.04019402340054512,0.9368027448654175,0.4426936209201813,1.081530213356018,0.18709205090999603,0.7603206038475037,0.5281289219856262,1.021474003791809,0.30011942982673645,0.5363725423812866,0.42943236231803894,1.4000787734985352,0.4313730001449585,0.57403963804245,0.5002429485321045,1.3979361057281494,0.500032365322113,0.4374080002307892,0.4340858459472656,1.4593548774719238,0.45190155506134033,0.5781082510948181,0.4945295453071594,1.4616912603378296,0.5223280787467957,0.5864787101745605,0.4097212553024292,1.4481607675552368,0.4045895040035248,0.4846128523349762,0.5028685927391052,1.4479360580444336,0.46286752820014954,0.4321473240852356
1744553442.4748979,60,13.629913330078125,0.5164547562599182,-0.005810645408928394,0.2040931135416031,0.9836760759353638,0.5093746781349182,-0.04071183130145073,0.14283472299575806,0.9808922410011292,0.5041446089744568,-0.03965754434466362,0.14276959002017975,0.9812852144241333,0.49876657128334045,-0.037785258144140244,0.14260298013687134,0.9832494854927063,0.5259220600128174,-0.04467393457889557,0.14572639763355255,0.9870907664299011,0.5329268574714661,-0.046792928129434586,0.1457904726266861,0.9886540770530701,0.5407755374908447,-0.04932551458477974,0.1455812156200409,0.9895488619804382,0.485472708940506,-0.01519273966550827,-0.07553641498088837,0.9737460017204285,0.5514189004898071,-0.03004957176744938,-0.06536729633808136,0.9877533912658691,0.5094812512397766,0.020417505875229836,0.1349647045135498,0.9782388210296631,0.524759829044342,0.021253148093819618,0.13877587020397186,0.9743016958236694,0.4081774950027466,0.17629198729991913,-0.1802065223455429,0.9761462211608887,0.611480176448822,0.18484412133693695,-0.15503233671188354,0.9916552901268005,0.37778377532958984,0.4878232479095459,-0.2338719516992569,0.769828736782074,0.6269678473472595,0.48307257890701294,-0.2115359753370285,0.6063326597213745,0.3526639938354492,0.7563840746879578,-0.24092155694961548,0.5259637236595154,0.6345434784889221,0.726245641708374,-0.24167276918888092,0.572867214679718,0.34482231736183167,0.829785168170929,-0.26415982842445374,0.49070823192596436,0.6402648091316223,0.7942763566970825,-0.24891526997089386,0.5319831371307373,0.35615479946136475,0.8280154466629028,-0.26949772238731384,0.4888635277748108,0.6314824819564819,0.7950952649116516,-0.26671841740608215,0.5362498164176941,0.36612799763679504,0.8043004870414734,-0.24278487265110016,0.47560420632362366,0.6227943301200867,0.7726745009422302,-0.24959015846252441,0.5220781564712524,0.4452419579029083,0.7547107338905334,-0.012511407025158405,0.9226915240287781,0.5506401062011719,0.763907790184021,0.012534723617136478,0.942779004573822,0.44810107350349426,0.9833016991615295,0.2857484519481659,0.751783013343811,0.5351451635360718,0.9929365515708923,0.306593120098114,0.527005136013031,0.4569433033466339,1.3342673778533936,0.5614253282546997,0.5490034222602844,0.5182387232780457,1.335148572921753,0.5380799174308777,0.41806429624557495,0.46135175228118896,1.3911219835281372,0.5865793824195862,0.5640029311180115,0.5085482001304626,1.3958953619003296,0.5654557943344116,0.5788225531578064,0.4491332173347473,1.3640875816345215,0.5595994591712952,0.45143386721611023,0.5288131833076477,1.3729522228240967,0.5285290479660034,0.40129193663597107
1744553442.513768,61,13.908147811889648,0.529204785823822,0.005038744304329157,0.2284822016954422,0.985266923904419,0.5221631526947021,-0.03026110678911209,0.1688002049922943,0.9827710390090942,0.5172536373138428,-0.029897354543209076,0.16873130202293396,0.9831265211105347,0.5124553442001343,-0.028484944254159927,0.16856995224952698,0.9848965406417847,0.5377160906791687,-0.031807731837034225,0.170267254114151,0.9883356690406799,0.5444080233573914,-0.033327993005514145,0.1703290045261383,0.9897337555885315,0.5518832802772522,-0.03550126403570175,0.17014548182487488,0.9905202984809875,0.4988376498222351,-0.005959613248705864,-0.047010600566864014,0.9763538837432861,0.5607919096946716,-0.018917635083198547,-0.0435611791908741,0.9889309406280518,0.5222253203392029,0.029593002051115036,0.15894772112369537,0.9803943037986755,0.5366933941841125,0.031612519174814224,0.16078999638557434,0.9768422842025757,0.42403003573417664,0.1791144162416458,-0.15456023812294006,0.9785027503967285,0.616718590259552,0.19185605645179749,-0.14614836871623993,0.9924218654632568,0.3943805694580078,0.4753839075565338,-0.2211667001247406,0.7892434597015381,0.6314375400543213,0.48147109150886536,-0.23318471014499664,0.6346492767333984,0.36834895610809326,0.7294132113456726,-0.2410171777009964,0.5675799250602722,0.6369885206222534,0.7166686654090881,-0.31600603461265564,0.5933464169502258,0.35924628376960754,0.7970672249794006,-0.26475030183792114,0.5310864448547363,0.6429312825202942,0.7797073125839233,-0.3382672667503357,0.5488721132278442,0.3696819543838501,0.7989362478256226,-0.27232757210731506,0.5292298793792725,0.6341760158538818,0.7826058268547058,-0.3535042405128479,0.5516670346260071,0.3784850239753723,0.7775838971138,-0.24311591684818268,0.5143994688987732,0.6258819103240967,0.7608506083488464,-0.32517391443252563,0.5356495976448059,0.45812544226646423,0.7537019848823547,0.0005922069540247321,0.9301690459251404,0.5572811961174011,0.7638664841651917,-0.00035226537147536874,0.9480524659156799,0.4589405357837677,0.9778565764427185,0.2851850390434265,0.7367485761642456,0.5397105813026428,1.0084646940231323,0.278999388217926,0.5242560505867004,0.4783901870250702,1.3435451984405518,0.5518597960472107,0.5215747356414795,0.5224714875221252,1.3613758087158203,0.49039778113365173,0.40102946758270264,0.4788791537284851,1.3989827632904053,0.5751734972000122,0.5465217232704163,0.5112543702125549,1.4209351539611816,0.5143076181411743,0.5725996494293213,0.4798963963985443,1.3891210556030273,0.5352598428726196,0.421225905418396,0.5443449020385742,1.4148677587509155,0.463631808757782,0.373043954372406
1744553442.555161,62,13.86404037475586,0.5345531702041626,0.014333133585751057,0.19135186076164246,0.9866610169410706,0.5268357396125793,-0.02027524635195732,0.13094663619995117,0.9844212532043457,0.521781325340271,-0.020031921565532684,0.13089245557785034,0.9847453236579895,0.5165915489196777,-0.018569570034742355,0.1307576298713684,0.9863390326499939,0.5422683358192444,-0.021243207156658173,0.1340142786502838,0.9894100427627563,0.5485965609550476,-0.022426560521125793,0.13404904305934906,0.9906564354896545,0.5558951497077942,-0.02405696175992489,0.13383178412914276,0.9913366436958313,0.5033713579177856,0.0030030158814042807,-0.07448559254407883,0.9786738157272339,0.5662066340446472,-0.010029851458966732,-0.06544370204210281,0.9899628162384033,0.5279080867767334,0.03781946003437042,0.12605543434619904,0.9823145866394043,0.5418984293937683,0.04005423188209534,0.12978233397006989,0.9791081547737122,0.43207433819770813,0.18462729454040527,-0.17840991914272308,0.9806188941001892,0.6209889054298401,0.19414564967155457,-0.14336876571178436,0.993124783039093,0.40088120102882385,0.4763887822628021,-0.23464880883693695,0.8067060112953186,0.6395635604858398,0.4796886742115021,-0.20463328063488007,0.6562361121177673,0.37842169404029846,0.724039614200592,-0.23300647735595703,0.6005105972290039,0.6420332193374634,0.702941358089447,-0.2723253667354584,0.5932501554489136,0.37019962072372437,0.7838167548179626,-0.25116270780563354,0.5598331689834595,0.6484355926513672,0.7600166201591492,-0.3034297227859497,0.543212890625,0.3801644444465637,0.7850345373153687,-0.25190654397010803,0.557397723197937,0.6394073963165283,0.7601414322853088,-0.2835911512374878,0.5448535680770874,0.3900834619998932,0.763620138168335,-0.23224540054798126,0.5392227172851562,0.6309452056884766,0.7375216484069824,-0.2715173661708832,0.5287824273109436,0.4654783606529236,0.7489680051803589,-0.0010238026734441519,0.9368883371353149,0.5644926428794861,0.7619743347167969,0.0011048082960769534,0.952916145324707,0.4654930830001831,0.9758164286613464,0.2864185571670532,0.7173181176185608,0.5461422801017761,1.0102626085281372,0.26608094573020935,0.5123327970504761,0.47352510690689087,1.2805172204971313,0.536762535572052,0.4949222803115845,0.5383940935134888,1.3378647565841675,0.48254355788230896,0.38193488121032715,0.47652092576026917,1.3343833684921265,0.5597399473190308,0.5267901420593262,0.5313844680786133,1.3945858478546143,0.5079790949821472,0.5615453124046326,0.4662306010723114,1.2993582487106323,0.5378179550170898,0.39068156480789185,0.5481065511703491,1.37574303150177,0.46652376651763916,0.3461666703224182
1744553442.594024,63,13.632059097290039,0.540695071220398,0.016985895112156868,0.1768246740102768,0.9878922700881958,0.5319913029670715,-0.01755511201918125,0.11518970876932144,0.9858877062797546,0.526731014251709,-0.0174470916390419,0.1151326596736908,0.986188530921936,0.5211890935897827,-0.016110170632600784,0.115004763007164,0.9876223206520081,0.5477762222290039,-0.017879385501146317,0.11920767277479172,0.9903443455696106,0.5540379285812378,-0.018793193623423576,0.11924587935209274,0.9914550185203552,0.561121940612793,-0.019986629486083984,0.11902683228254318,0.9920234680175781,0.5083653926849365,0.006262795999646187,-0.08840059489011765,0.9807489514350891,0.5707129836082458,-0.005316120572388172,-0.07248171418905258,0.9908612370491028,0.5344279408454895,0.04098336398601532,0.11111613363027573,0.9840306639671326,0.5485759377479553,0.043332088738679886,0.11626768112182617,0.9811295866966248,0.44202062487602234,0.1869816780090332,-0.18228109180927277,0.9825147390365601,0.6253920793533325,0.19636154174804688,-0.1488484889268875,0.9937427043914795,0.41114479303359985,0.4756785035133362,-0.23125982284545898,0.8218973875045776,0.6447054147720337,0.47983041405677795,-0.1837027221918106,0.6770064234733582,0.3873436152935028,0.7146873474121094,-0.2242165356874466,0.6288667917251587,0.6430739164352417,0.6880365014076233,-0.18616817891597748,0.5908526182174683,0.37793439626693726,0.769690215587616,-0.24107401072978973,0.5840893983840942,0.6497386693954468,0.7389596700668335,-0.1947227269411087,0.5347074866294861,0.3877846598625183,0.7736977338790894,-0.24207620322704315,0.5811415910720825,0.6399396061897278,0.738088846206665,-0.2027820497751236,0.5351930260658264,0.3981361389160156,0.7530415654182434,-0.22368620336055756,0.5592355728149414,0.6315328478813171,0.717260479927063,-0.19129379093647003,0.5190229415893555,0.47258272767066956,0.7432408332824707,0.007605379447340965,0.9429134726524353,0.5695033669471741,0.7563818693161011,-0.007659690920263529,0.9572217464447021,0.47549206018447876,0.9481799006462097,0.293876588344574,0.6995019316673279,0.5505829453468323,0.9850884079933167,0.26319819688796997,0.5047986507415771,0.48710349202156067,1.2574723958969116,0.5431495904922485,0.4727614223957062,0.5418117642402649,1.2909274101257324,0.4822015166282654,0.3667137324810028,0.4899686872959137,1.3128172159194946,0.566407322883606,0.5118436813354492,0.5321680903434753,1.347534418106079,0.5078613758087158,0.5548323392868042,0.4844151437282562,1.2729203701019287,0.5443782806396484,0.3640906810760498,0.5571678280830383,1.319183111190796,0.47203949093818665,0.32259196043014526
1744553442.632684,64,13.731956481933594,0.5460523962974548,0.019947649911046028,0.179352268576622,0.9889295101165771,0.537810206413269,-0.013616085983812809,0.11818619072437286,0.9871497750282288,0.5327553153038025,-0.013135305605828762,0.11813796311616898,0.9874346852302551,0.5272799730300903,-0.011591779999434948,0.11801186203956604,0.9887288808822632,0.5538280010223389,-0.014504440128803253,0.12198939919471741,0.9911102056503296,0.5602921843528748,-0.015417136251926422,0.12200912833213806,0.9920892119407654,0.5676736235618591,-0.016504768282175064,0.12178845703601837,0.9925361275672913,0.5149465203285217,0.01121307723224163,-0.08928536623716354,0.9825801849365234,0.5770347714424133,-7.15684873284772e-05,-0.07371332496404648,0.9915906190872192,0.5401303172111511,0.04499763995409012,0.11428247392177582,0.9855403304100037,0.5547991394996643,0.046842481940984726,0.1193440854549408,0.9829021096229553,0.4478989839553833,0.19015856087207794,-0.18193446099758148,0.9842089414596558,0.632071852684021,0.20030629634857178,-0.1528860479593277,0.9942372441291809,0.4177137613296509,0.47571665048599243,-0.2307383120059967,0.834941565990448,0.6502470374107361,0.48176172375679016,-0.1661326289176941,0.6909452676773071,0.40042203664779663,0.6993228197097778,-0.22237153351306915,0.6446773409843445,0.6422388553619385,0.675581157207489,-0.1256464421749115,0.5625205636024475,0.390344500541687,0.7551724314689636,-0.23747138679027557,0.5932310223579407,0.6491756439208984,0.7231311798095703,-0.12349071353673935,0.5042826533317566,0.40183740854263306,0.7564106583595276,-0.23725014925003052,0.5894526243209839,0.6381380558013916,0.7174614071846008,-0.13729757070541382,0.5040789246559143,0.4111669659614563,0.7343140840530396,-0.22184449434280396,0.5631277561187744,0.631071150302887,0.7008026838302612,-0.13120320439338684,0.489002525806427,0.4786797761917114,0.7376799583435059,0.012890721671283245,0.9483566880226135,0.5719015598297119,0.753512978553772,-0.012908915989100933,0.9611107707023621,0.49054548144340515,0.952934980392456,0.3007512092590332,0.6794228553771973,0.5536224246025085,0.9856997728347778,0.26368284225463867,0.5018684267997742,0.49677520990371704,1.2345877885818481,0.5461829900741577,0.4475778341293335,0.5484362244606018,1.2814441919326782,0.482549786567688,0.3532724678516388,0.5002664923667908,1.2884883880615234,0.5695293545722961,0.4960915744304657,0.5358524918556213,1.3397529125213623,0.5081440210342407,0.5546747446060181,0.4953976273536682,1.2494746446609497,0.5493190288543701,0.3364827632904053,0.5660932660102844,1.3072144985198975,0.4765118956565857,0.29960840940475464
